fold,split,window_id,sample_id,label,label_index,group_id,group_index,cv_index,audio_path,start_sec,duration_sec,sample_rate,year,bandleader,pianist
3,train,drewk-illrememberapril-wrightespecsc-1953-cf0eadd8__00007,drewk-illrememberapril-wrightespecsc-1953-cf0eadd8,Ill Remember April,3,Kenny Drew / Kenny Drew,0,0,data/processed/jtd_group_cv_16/audio_24k_mono/drewk-illrememberapril-wrightespecsc-1953-cf0eadd8.wav,70.000000,20.000000,24000,1953,Kenny Drew,Kenny Drew
3,train,drewk-illrememberapril-wrightespecsc-1953-cf0eadd8__00008,drewk-illrememberapril-wrightespecsc-1953-cf0eadd8,Ill Remember April,3,Kenny Drew / Kenny Drew,0,0,data/processed/jtd_group_cv_16/audio_24k_mono/drewk-illrememberapril-wrightespecsc-1953-cf0eadd8.wav,80.000000,20.000000,24000,1953,Kenny Drew,Kenny Drew
3,train,drewk-illrememberapril-wrightespecsc-1953-cf0eadd8__00009,drewk-illrememberapril-wrightespecsc-1953-cf0eadd8,Ill Remember April,3,Kenny Drew / Kenny Drew,0,0,data/processed/jtd_group_cv_16/audio_24k_mono/drewk-illrememberapril-wrightespecsc-1953-cf0eadd8.wav,90.000000,20.000000,24000,1953,Kenny Drew,Kenny Drew
3,train,drewk-illrememberapril-wrightespecsc-1953-cf0eadd8__00010,drewk-illrememberapril-wrightespecsc-1953-cf0eadd8,Ill Remember April,3,Kenny Drew / Kenny Drew,0,0,data/processed/jtd_group_cv_16/audio_24k_mono/drewk-illrememberapril-wrightespecsc-1953-cf0eadd8.wav,100.000000,20.000000,24000,1953,Kenny Drew,Kenny Drew
3,train,drewk-illrememberapril-wrightespecsc-1953-cf0eadd8__00011,drewk-illrememberapril-wrightespecsc-1953-cf0eadd8,Ill Remember April,3,Kenny Drew / Kenny Drew,0,0,data/processed/jtd_group_cv_16/audio_24k_mono/drewk-illrememberapril-wrightespecsc-1953-cf0eadd8.wav,110.000000,20.000000,24000,1953,Kenny Drew,Kenny Drew
3,train,drewk-illrememberapril-wrightespecsc-1953-cf0eadd8__00012,drewk-illrememberapril-wrightespecsc-1953-cf0eadd8,Ill Remember April,3,Kenny Drew / Kenny Drew,0,0,data/processed/jtd_group_cv_16/audio_24k_mono/drewk-illrememberapril-wrightespecsc-1953-cf0eadd8.wav,120.000000,20.000000,24000,1953,Kenny Drew,Kenny Drew
3,train,drewk-illrememberapril-wrightespecsc-1953-cf0eadd8__00013,drewk-illrememberapril-wrightespecsc-1953-cf0eadd8,Ill Remember April,3,Kenny Drew / Kenny Drew,0,0,data/processed/jtd_group_cv_16/audio_24k_mono/drewk-illrememberapril-wrightespecsc-1953-cf0eadd8.wav,130.000000,20.000000,24000,1953,Kenny Drew,Kenny Drew
3,train,drewk-illrememberapril-wrightespecsc-1953-cf0eadd8__00014,drewk-illrememberapril-wrightespecsc-1953-cf0eadd8,Ill Remember April,3,Kenny Drew / Kenny Drew,0,0,data/processed/jtd_group_cv_16/audio_24k_mono/drewk-illrememberapril-wrightespecsc-1953-cf0eadd8.wav,140.000000,20.000000,24000,1953,Kenny Drew,Kenny Drew
3,train,drewk-illrememberapril-wrightespecsc-1953-cf0eadd8__00015,drewk-illrememberapril-wrightespecsc-1953-cf0eadd8,Ill Remember April,3,Kenny Drew / Kenny Drew,0,0,data/processed/jtd_group_cv_16/audio_24k_mono/drewk-illrememberapril-wrightespecsc-1953-cf0eadd8.wav,150.000000,20.000000,24000,1953,Kenny Drew,Kenny Drew
3,train,drewk-illrememberapril-wrightespecsc-1953-cf0eadd8__00016,drewk-illrememberapril-wrightespecsc-1953-cf0eadd8,Ill Remember April,3,Kenny Drew / Kenny Drew,0,0,data/processed/jtd_group_cv_16/audio_24k_mono/drewk-illrememberapril-wrightespecsc-1953-cf0eadd8.wav,160.000000,20.000000,24000,1953,Kenny Drew,Kenny Drew
3,train,drewk-illrememberapril-wrightespecsc-1953-cf0eadd8__00017,drewk-illrememberapril-wrightespecsc-1953-cf0eadd8,Ill Remember April,3,Kenny Drew / Kenny Drew,0,0,data/processed/jtd_group_cv_16/audio_24k_mono/drewk-illrememberapril-wrightespecsc-1953-cf0eadd8.wav,170.000000,20.000000,24000,1953,Kenny Drew,Kenny Drew
3,train,drewk-illrememberapril-wrightespecsc-1953-cf0eadd8__00018,drewk-illrememberapril-wrightespecsc-1953-cf0eadd8,Ill Remember April,3,Kenny Drew / Kenny Drew,0,0,data/processed/jtd_group_cv_16/audio_24k_mono/drewk-illrememberapril-wrightespecsc-1953-cf0eadd8.wav,180.000000,20.000000,24000,1953,Kenny Drew,Kenny Drew
3,train,drewk-illrememberapril-wrightespecsc-1953-cf0eadd8__00019,drewk-illrememberapril-wrightespecsc-1953-cf0eadd8,Ill Remember April,3,Kenny Drew / Kenny Drew,0,0,data/processed/jtd_group_cv_16/audio_24k_mono/drewk-illrememberapril-wrightespecsc-1953-cf0eadd8.wav,190.000000,20.000000,24000,1953,Kenny Drew,Kenny Drew
3,train,evansb-inyourownsweetway-johnsonmlabarberaj-1980-103a83ad__00000,evansb-inyourownsweetway-johnsonmlabarberaj-1980-103a83ad,In Your Own Sweet Way,4,Bill Evans / Bill Evans,0,0,data/processed/jtd_group_cv_16/audio_24k_mono/evansb-inyourownsweetway-johnsonmlabarberaj-1980-103a83ad.wav,0.000000,20.000000,24000,1980,Bill Evans,Bill Evans
3,train,evansb-inyourownsweetway-johnsonmlabarberaj-1980-103a83ad__00001,evansb-inyourownsweetway-johnsonmlabarberaj-1980-103a83ad,In Your Own Sweet Way,4,Bill Evans / Bill Evans,0,0,data/processed/jtd_group_cv_16/audio_24k_mono/evansb-inyourownsweetway-johnsonmlabarberaj-1980-103a83ad.wav,10.000000,20.000000,24000,1980,Bill Evans,Bill Evans
3,train,evansb-inyourownsweetway-johnsonmlabarberaj-1980-103a83ad__00002,evansb-inyourownsweetway-johnsonmlabarberaj-1980-103a83ad,In Your Own Sweet Way,4,Bill Evans / Bill Evans,0,0,data/processed/jtd_group_cv_16/audio_24k_mono/evansb-inyourownsweetway-johnsonmlabarberaj-1980-103a83ad.wav,20.000000,20.000000,24000,1980,Bill Evans,Bill Evans
3,train,evansb-inyourownsweetway-johnsonmlabarberaj-1980-103a83ad__00003,evansb-inyourownsweetway-johnsonmlabarberaj-1980-103a83ad,In Your Own Sweet Way,4,Bill Evans / Bill Evans,0,0,data/processed/jtd_group_cv_16/audio_24k_mono/evansb-inyourownsweetway-johnsonmlabarberaj-1980-103a83ad.wav,30.000000,20.000000,24000,1980,Bill Evans,Bill Evans
3,train,evansb-inyourownsweetway-johnsonmlabarberaj-1980-103a83ad__00004,evansb-inyourownsweetway-johnsonmlabarberaj-1980-103a83ad,In Your Own Sweet Way,4,Bill Evans / Bill Evans,0,0,data/processed/jtd_group_cv_16/audio_24k_mono/evansb-inyourownsweetway-johnsonmlabarberaj-1980-103a83ad.wav,40.000000,20.000000,24000,1980,Bill Evans,Bill Evans
3,train,evansb-inyourownsweetway-johnsonmlabarberaj-1980-103a83ad__00005,evansb-inyourownsweetway-johnsonmlabarberaj-1980-103a83ad,In Your Own Sweet Way,4,Bill Evans / Bill Evans,0,0,data/processed/jtd_group_cv_16/audio_24k_mono/evansb-inyourownsweetway-johnsonmlabarberaj-1980-103a83ad.wav,50.000000,20.000000,24000,1980,Bill Evans,Bill Evans
3,train,evansb-inyourownsweetway-johnsonmlabarberaj-1980-103a83ad__00006,evansb-inyourownsweetway-johnsonmlabarberaj-1980-103a83ad,In Your Own Sweet Way,4,Bill Evans / Bill Evans,0,0,data/processed/jtd_group_cv_16/audio_24k_mono/evansb-inyourownsweetway-johnsonmlabarberaj-1980-103a83ad.wav,60.000000,20.000000,24000,1980,Bill Evans,Bill Evans
3,train,evansb-inyourownsweetway-johnsonmlabarberaj-1980-103a83ad__00007,evansb-inyourownsweetway-johnsonmlabarberaj-1980-103a83ad,In Your Own Sweet Way,4,Bill Evans / Bill Evans,0,0,data/processed/jtd_group_cv_16/audio_24k_mono/evansb-inyourownsweetway-johnsonmlabarberaj-1980-103a83ad.wav,70.000000,20.000000,24000,1980,Bill Evans,Bill Evans
3,train,evansb-inyourownsweetway-johnsonmlabarberaj-1980-103a83ad__00008,evansb-inyourownsweetway-johnsonmlabarberaj-1980-103a83ad,In Your Own Sweet Way,4,Bill Evans / Bill Evans,0,0,data/processed/jtd_group_cv_16/audio_24k_mono/evansb-inyourownsweetway-johnsonmlabarberaj-1980-103a83ad.wav,80.000000,20.000000,24000,1980,Bill Evans,Bill Evans
3,train,evansb-inyourownsweetway-johnsonmlabarberaj-1980-103a83ad__00009,evansb-inyourownsweetway-johnsonmlabarberaj-1980-103a83ad,In Your Own Sweet Way,4,Bill Evans / Bill Evans,0,0,data/processed/jtd_group_cv_16/audio_24k_mono/evansb-inyourownsweetway-johnsonmlabarberaj-1980-103a83ad.wav,90.000000,20.000000,24000,1980,Bill Evans,Bill Evans
3,train,evansb-inyourownsweetway-johnsonmlabarberaj-1980-103a83ad__00010,evansb-inyourownsweetway-johnsonmlabarberaj-1980-103a83ad,In Your Own Sweet Way,4,Bill Evans / Bill Evans,0,0,data/processed/jtd_group_cv_16/audio_24k_mono/evansb-inyourownsweetway-johnsonmlabarberaj-1980-103a83ad.wav,100.000000,20.000000,24000,1980,Bill Evans,Bill Evans
3,train,evansb-inyourownsweetway-johnsonmlabarberaj-1980-103a83ad__00011,evansb-inyourownsweetway-johnsonmlabarberaj-1980-103a83ad,In Your Own Sweet Way,4,Bill Evans / Bill Evans,0,0,data/processed/jtd_group_cv_16/audio_24k_mono/evansb-inyourownsweetway-johnsonmlabarberaj-1980-103a83ad.wav,110.000000,20.000000,24000,1980,Bill Evans,Bill Evans
3,train,evansb-inyourownsweetway-johnsonmlabarberaj-1980-103a83ad__00012,evansb-inyourownsweetway-johnsonmlabarberaj-1980-103a83ad,In Your Own Sweet Way,4,Bill Evans / Bill Evans,0,0,data/processed/jtd_group_cv_16/audio_24k_mono/evansb-inyourownsweetway-johnsonmlabarberaj-1980-103a83ad.wav,120.000000,20.000000,24000,1980,Bill Evans,Bill Evans
3,train,jarrettk-inyourownsweetway-peacockgdejohnettej-1993-df10bb52__00000,jarrettk-inyourownsweetway-peacockgdejohnettej-1993-df10bb52,In Your Own Sweet Way,4,Keith Jarrett / Keith Jarrett,2,2,data/processed/jtd_group_cv_16/audio_24k_mono/jarrettk-inyourownsweetway-peacockgdejohnettej-1993-df10bb52.wav,0.000000,20.000000,24000,1993,Keith Jarrett,Keith Jarrett
3,train,jarrettk-inyourownsweetway-peacockgdejohnettej-1993-df10bb52__00001,jarrettk-inyourownsweetway-peacockgdejohnettej-1993-df10bb52,In Your Own Sweet Way,4,Keith Jarrett / Keith Jarrett,2,2,data/processed/jtd_group_cv_16/audio_24k_mono/jarrettk-inyourownsweetway-peacockgdejohnettej-1993-df10bb52.wav,10.000000,20.000000,24000,1993,Keith Jarrett,Keith Jarrett
3,train,jarrettk-inyourownsweetway-peacockgdejohnettej-1993-df10bb52__00002,jarrettk-inyourownsweetway-peacockgdejohnettej-1993-df10bb52,In Your Own Sweet Way,4,Keith Jarrett / Keith Jarrett,2,2,data/processed/jtd_group_cv_16/audio_24k_mono/jarrettk-inyourownsweetway-peacockgdejohnettej-1993-df10bb52.wav,20.000000,20.000000,24000,1993,Keith Jarrett,Keith Jarrett
3,train,jarrettk-inyourownsweetway-peacockgdejohnettej-1993-df10bb52__00003,jarrettk-inyourownsweetway-peacockgdejohnettej-1993-df10bb52,In Your Own Sweet Way,4,Keith Jarrett / Keith Jarrett,2,2,data/processed/jtd_group_cv_16/audio_24k_mono/jarrettk-inyourownsweetway-peacockgdejohnettej-1993-df10bb52.wav,30.000000,20.000000,24000,1993,Keith Jarrett,Keith Jarrett
3,train,jarrettk-inyourownsweetway-peacockgdejohnettej-1993-df10bb52__00004,jarrettk-inyourownsweetway-peacockgdejohnettej-1993-df10bb52,In Your Own Sweet Way,4,Keith Jarrett / Keith Jarrett,2,2,data/processed/jtd_group_cv_16/audio_24k_mono/jarrettk-inyourownsweetway-peacockgdejohnettej-1993-df10bb52.wav,40.000000,20.000000,24000,1993,Keith Jarrett,Keith Jarrett
3,train,jarrettk-inyourownsweetway-peacockgdejohnettej-1993-df10bb52__00005,jarrettk-inyourownsweetway-peacockgdejohnettej-1993-df10bb52,In Your Own Sweet Way,4,Keith Jarrett / Keith Jarrett,2,2,data/processed/jtd_group_cv_16/audio_24k_mono/jarrettk-inyourownsweetway-peacockgdejohnettej-1993-df10bb52.wav,50.000000,20.000000,24000,1993,Keith Jarrett,Keith Jarrett
3,train,jarrettk-inyourownsweetway-peacockgdejohnettej-1993-df10bb52__00006,jarrettk-inyourownsweetway-peacockgdejohnettej-1993-df10bb52,In Your Own Sweet Way,4,Keith Jarrett / Keith Jarrett,2,2,data/processed/jtd_group_cv_16/audio_24k_mono/jarrettk-inyourownsweetway-peacockgdejohnettej-1993-df10bb52.wav,60.000000,20.000000,24000,1993,Keith Jarrett,Keith Jarrett
3,train,jarrettk-inyourownsweetway-peacockgdejohnettej-1993-df10bb52__00007,jarrettk-inyourownsweetway-peacockgdejohnettej-1993-df10bb52,In Your Own Sweet Way,4,Keith Jarrett / Keith Jarrett,2,2,data/processed/jtd_group_cv_16/audio_24k_mono/jarrettk-inyourownsweetway-peacockgdejohnettej-1993-df10bb52.wav,70.000000,20.000000,24000,1993,Keith Jarrett,Keith Jarrett
3,train,jarrettk-inyourownsweetway-peacockgdejohnettej-1993-df10bb52__00008,jarrettk-inyourownsweetway-peacockgdejohnettej-1993-df10bb52,In Your Own Sweet Way,4,Keith Jarrett / Keith Jarrett,2,2,data/processed/jtd_group_cv_16/audio_24k_mono/jarrettk-inyourownsweetway-peacockgdejohnettej-1993-df10bb52.wav,80.000000,20.000000,24000,1993,Keith Jarrett,Keith Jarrett
3,train,jarrettk-inyourownsweetway-peacockgdejohnettej-1993-df10bb52__00009,jarrettk-inyourownsweetway-peacockgdejohnettej-1993-df10bb52,In Your Own Sweet Way,4,Keith Jarrett / Keith Jarrett,2,2,data/processed/jtd_group_cv_16/audio_24k_mono/jarrettk-inyourownsweetway-peacockgdejohnettej-1993-df10bb52.wav,90.000000,20.000000,24000,1993,Keith Jarrett,Keith Jarrett
3,train,jarrettk-inyourownsweetway-peacockgdejohnettej-1993-df10bb52__00010,jarrettk-inyourownsweetway-peacockgdejohnettej-1993-df10bb52,In Your Own Sweet Way,4,Keith Jarrett / Keith Jarrett,2,2,data/processed/jtd_group_cv_16/audio_24k_mono/jarrettk-inyourownsweetway-peacockgdejohnettej-1993-df10bb52.wav,100.000000,20.000000,24000,1993,Keith Jarrett,Keith Jarrett
3,train,jarrettk-inyourownsweetway-peacockgdejohnettej-1993-df10bb52__00011,jarrettk-inyourownsweetway-peacockgdejohnettej-1993-df10bb52,In Your Own Sweet Way,4,Keith Jarrett / Keith Jarrett,2,2,data/processed/jtd_group_cv_16/audio_24k_mono/jarrettk-inyourownsweetway-peacockgdejohnettej-1993-df10bb52.wav,110.000000,20.000000,24000,1993,Keith Jarrett,Keith Jarrett
3,train,jarrettk-inyourownsweetway-peacockgdejohnettej-1993-df10bb52__00012,jarrettk-inyourownsweetway-peacockgdejohnettej-1993-df10bb52,In Your Own Sweet Way,4,Keith Jarrett / Keith Jarrett,2,2,data/processed/jtd_group_cv_16/audio_24k_mono/jarrettk-inyourownsweetway-peacockgdejohnettej-1993-df10bb52.wav,120.000000,20.000000,24000,1993,Keith Jarrett,Keith Jarrett
3,train,jarrettk-inyourownsweetway-peacockgdejohnettej-1993-df10bb52__00013,jarrettk-inyourownsweetway-peacockgdejohnettej-1993-df10bb52,In Your Own Sweet Way,4,Keith Jarrett / Keith Jarrett,2,2,data/processed/jtd_group_cv_16/audio_24k_mono/jarrettk-inyourownsweetway-peacockgdejohnettej-1993-df10bb52.wav,130.000000,20.000000,24000,1993,Keith Jarrett,Keith Jarrett
3,train,jarrettk-inyourownsweetway-peacockgdejohnettej-1993-df10bb52__00014,jarrettk-inyourownsweetway-peacockgdejohnettej-1993-df10bb52,In Your Own Sweet Way,4,Keith Jarrett / Keith Jarrett,2,2,data/processed/jtd_group_cv_16/audio_24k_mono/jarrettk-inyourownsweetway-peacockgdejohnettej-1993-df10bb52.wav,140.000000,20.000000,24000,1993,Keith Jarrett,Keith Jarrett
3,train,jarrettk-inyourownsweetway-peacockgdejohnettej-1993-df10bb52__00015,jarrettk-inyourownsweetway-peacockgdejohnettej-1993-df10bb52,In Your Own Sweet Way,4,Keith Jarrett / Keith Jarrett,2,2,data/processed/jtd_group_cv_16/audio_24k_mono/jarrettk-inyourownsweetway-peacockgdejohnettej-1993-df10bb52.wav,150.000000,20.000000,24000,1993,Keith Jarrett,Keith Jarrett
3,train,jarrettk-inyourownsweetway-peacockgdejohnettej-1993-df10bb52__00016,jarrettk-inyourownsweetway-peacockgdejohnettej-1993-df10bb52,In Your Own Sweet Way,4,Keith Jarrett / Keith Jarrett,2,2,data/processed/jtd_group_cv_16/audio_24k_mono/jarrettk-inyourownsweetway-peacockgdejohnettej-1993-df10bb52.wav,160.000000,20.000000,24000,1993,Keith Jarrett,Keith Jarrett
3,train,jarrettk-inyourownsweetway-peacockgdejohnettej-1993-df10bb52__00017,jarrettk-inyourownsweetway-peacockgdejohnettej-1993-df10bb52,In Your Own Sweet Way,4,Keith Jarrett / Keith Jarrett,2,2,data/processed/jtd_group_cv_16/audio_24k_mono/jarrettk-inyourownsweetway-peacockgdejohnettej-1993-df10bb52.wav,170.000000,20.000000,24000,1993,Keith Jarrett,Keith Jarrett
3,train,jarrettk-inyourownsweetway-peacockgdejohnettej-1993-df10bb52__00018,jarrettk-inyourownsweetway-peacockgdejohnettej-1993-df10bb52,In Your Own Sweet Way,4,Keith Jarrett / Keith Jarrett,2,2,data/processed/jtd_group_cv_16/audio_24k_mono/jarrettk-inyourownsweetway-peacockgdejohnettej-1993-df10bb52.wav,180.000000,20.000000,24000,1993,Keith Jarrett,Keith Jarrett
3,train,jarrettk-inyourownsweetway-peacockgdejohnettej-1993-df10bb52__00019,jarrettk-inyourownsweetway-peacockgdejohnettej-1993-df10bb52,In Your Own Sweet Way,4,Keith Jarrett / Keith Jarrett,2,2,data/processed/jtd_group_cv_16/audio_24k_mono/jarrettk-inyourownsweetway-peacockgdejohnettej-1993-df10bb52.wav,190.000000,20.000000,24000,1993,Keith Jarrett,Keith Jarrett
3,train,jarrettk-inyourownsweetway-peacockgdejohnettej-1993-df10bb52__00020,jarrettk-inyourownsweetway-peacockgdejohnettej-1993-df10bb52,In Your Own Sweet Way,4,Keith Jarrett / Keith Jarrett,2,2,data/processed/jtd_group_cv_16/audio_24k_mono/jarrettk-inyourownsweetway-peacockgdejohnettej-1993-df10bb52.wav,200.000000,20.000000,24000,1993,Keith Jarrett,Keith Jarrett
3,train,jarrettk-inyourownsweetway-peacockgdejohnettej-1993-df10bb52__00021,jarrettk-inyourownsweetway-peacockgdejohnettej-1993-df10bb52,In Your Own Sweet Way,4,Keith Jarrett / Keith Jarrett,2,2,data/processed/jtd_group_cv_16/audio_24k_mono/jarrettk-inyourownsweetway-peacockgdejohnettej-1993-df10bb52.wav,210.000000,20.000000,24000,1993,Keith Jarrett,Keith Jarrett
3,train,jarrettk-inyourownsweetway-peacockgdejohnettej-1993-df10bb52__00022,jarrettk-inyourownsweetway-peacockgdejohnettej-1993-df10bb52,In Your Own Sweet Way,4,Keith Jarrett / Keith Jarrett,2,2,data/processed/jtd_group_cv_16/audio_24k_mono/jarrettk-inyourownsweetway-peacockgdejohnettej-1993-df10bb52.wav,220.000000,20.000000,24000,1993,Keith Jarrett,Keith Jarrett
3,train,jarrettk-inyourownsweetway-peacockgdejohnettej-1993-df10bb52__00023,jarrettk-inyourownsweetway-peacockgdejohnettej-1993-df10bb52,In Your Own Sweet Way,4,Keith Jarrett / Keith Jarrett,2,2,data/processed/jtd_group_cv_16/audio_24k_mono/jarrettk-inyourownsweetway-peacockgdejohnettej-1993-df10bb52.wav,230.000000,20.000000,24000,1993,Keith Jarrett,Keith Jarrett
3,train,jarrettk-inyourownsweetway-peacockgdejohnettej-1993-df10bb52__00024,jarrettk-inyourownsweetway-peacockgdejohnettej-1993-df10bb52,In Your Own Sweet Way,4,Keith Jarrett / Keith Jarrett,2,2,data/processed/jtd_group_cv_16/audio_24k_mono/jarrettk-inyourownsweetway-peacockgdejohnettej-1993-df10bb52.wav,240.000000,20.000000,24000,1993,Keith Jarrett,Keith Jarrett
3,train,drewk-inyourownsweetway-rstednqueena-1990-3ab72aec__00000,drewk-inyourownsweetway-rstednqueena-1990-3ab72aec,In Your Own Sweet Way,4,Kenny Drew / Kenny Drew,1,1,data/processed/jtd_group_cv_16/audio_24k_mono/drewk-inyourownsweetway-rstednqueena-1990-3ab72aec.wav,0.000000,20.000000,24000,1990,Kenny Drew,Kenny Drew
3,train,drewk-inyourownsweetway-rstednqueena-1990-3ab72aec__00001,drewk-inyourownsweetway-rstednqueena-1990-3ab72aec,In Your Own Sweet Way,4,Kenny Drew / Kenny Drew,1,1,data/processed/jtd_group_cv_16/audio_24k_mono/drewk-inyourownsweetway-rstednqueena-1990-3ab72aec.wav,10.000000,20.000000,24000,1990,Kenny Drew,Kenny Drew
3,train,drewk-inyourownsweetway-rstednqueena-1990-3ab72aec__00002,drewk-inyourownsweetway-rstednqueena-1990-3ab72aec,In Your Own Sweet Way,4,Kenny Drew / Kenny Drew,1,1,data/processed/jtd_group_cv_16/audio_24k_mono/drewk-inyourownsweetway-rstednqueena-1990-3ab72aec.wav,20.000000,20.000000,24000,1990,Kenny Drew,Kenny Drew
3,train,drewk-inyourownsweetway-rstednqueena-1990-3ab72aec__00003,drewk-inyourownsweetway-rstednqueena-1990-3ab72aec,In Your Own Sweet Way,4,Kenny Drew / Kenny Drew,1,1,data/processed/jtd_group_cv_16/audio_24k_mono/drewk-inyourownsweetway-rstednqueena-1990-3ab72aec.wav,30.000000,20.000000,24000,1990,Kenny Drew,Kenny Drew
3,train,drewk-inyourownsweetway-rstednqueena-1990-3ab72aec__00004,drewk-inyourownsweetway-rstednqueena-1990-3ab72aec,In Your Own Sweet Way,4,Kenny Drew / Kenny Drew,1,1,data/processed/jtd_group_cv_16/audio_24k_mono/drewk-inyourownsweetway-rstednqueena-1990-3ab72aec.wav,40.000000,20.000000,24000,1990,Kenny Drew,Kenny Drew
3,train,drewk-inyourownsweetway-rstednqueena-1990-3ab72aec__00005,drewk-inyourownsweetway-rstednqueena-1990-3ab72aec,In Your Own Sweet Way,4,Kenny Drew / Kenny Drew,1,1,data/processed/jtd_group_cv_16/audio_24k_mono/drewk-inyourownsweetway-rstednqueena-1990-3ab72aec.wav,50.000000,20.000000,24000,1990,Kenny Drew,Kenny Drew
3,train,drewk-inyourownsweetway-rstednqueena-1990-3ab72aec__00006,drewk-inyourownsweetway-rstednqueena-1990-3ab72aec,In Your Own Sweet Way,4,Kenny Drew / Kenny Drew,1,1,data/processed/jtd_group_cv_16/audio_24k_mono/drewk-inyourownsweetway-rstednqueena-1990-3ab72aec.wav,60.000000,20.000000,24000,1990,Kenny Drew,Kenny Drew
3,train,drewk-inyourownsweetway-rstednqueena-1990-3ab72aec__00007,drewk-inyourownsweetway-rstednqueena-1990-3ab72aec,In Your Own Sweet Way,4,Kenny Drew / Kenny Drew,1,1,data/processed/jtd_group_cv_16/audio_24k_mono/drewk-inyourownsweetway-rstednqueena-1990-3ab72aec.wav,70.000000,20.000000,24000,1990,Kenny Drew,Kenny Drew
3,train,drewk-inyourownsweetway-rstednqueena-1990-3ab72aec__00008,drewk-inyourownsweetway-rstednqueena-1990-3ab72aec,In Your Own Sweet Way,4,Kenny Drew / Kenny Drew,1,1,data/processed/jtd_group_cv_16/audio_24k_mono/drewk-inyourownsweetway-rstednqueena-1990-3ab72aec.wav,80.000000,20.000000,24000,1990,Kenny Drew,Kenny Drew
3,train,drewk-inyourownsweetway-rstednqueena-1990-3ab72aec__00009,drewk-inyourownsweetway-rstednqueena-1990-3ab72aec,In Your Own Sweet Way,4,Kenny Drew / Kenny Drew,1,1,data/processed/jtd_group_cv_16/audio_24k_mono/drewk-inyourownsweetway-rstednqueena-1990-3ab72aec.wav,90.000000,20.000000,24000,1990,Kenny Drew,Kenny Drew
3,train,drewk-inyourownsweetway-rstednqueena-1990-3ab72aec__00010,drewk-inyourownsweetway-rstednqueena-1990-3ab72aec,In Your Own Sweet Way,4,Kenny Drew / Kenny Drew,1,1,data/processed/jtd_group_cv_16/audio_24k_mono/drewk-inyourownsweetway-rstednqueena-1990-3ab72aec.wav,100.000000,20.000000,24000,1990,Kenny Drew,Kenny Drew
3,train,drewk-inyourownsweetway-rstednqueena-1990-3ab72aec__00011,drewk-inyourownsweetway-rstednqueena-1990-3ab72aec,In Your Own Sweet Way,4,Kenny Drew / Kenny Drew,1,1,data/processed/jtd_group_cv_16/audio_24k_mono/drewk-inyourownsweetway-rstednqueena-1990-3ab72aec.wav,110.000000,20.000000,24000,1990,Kenny Drew,Kenny Drew
3,train,drewk-inyourownsweetway-rstednqueena-1990-3ab72aec__00012,drewk-inyourownsweetway-rstednqueena-1990-3ab72aec,In Your Own Sweet Way,4,Kenny Drew / Kenny Drew,1,1,data/processed/jtd_group_cv_16/audio_24k_mono/drewk-inyourownsweetway-rstednqueena-1990-3ab72aec.wav,120.000000,20.000000,24000,1990,Kenny Drew,Kenny Drew
3,train,drewk-inyourownsweetway-rstednqueena-1990-3ab72aec__00013,drewk-inyourownsweetway-rstednqueena-1990-3ab72aec,In Your Own Sweet Way,4,Kenny Drew / Kenny Drew,1,1,data/processed/jtd_group_cv_16/audio_24k_mono/drewk-inyourownsweetway-rstednqueena-1990-3ab72aec.wav,130.000000,20.000000,24000,1990,Kenny Drew,Kenny Drew
3,train,jamala-likesomeoneinlove-crosbyifournierv-1960-16d2bf10__00000,jamala-likesomeoneinlove-crosbyifournierv-1960-16d2bf10,Like Someone in Love,5,Ahmad Jamal / Ahmad Jamal,4,4,data/processed/jtd_group_cv_16/audio_24k_mono/jamala-likesomeoneinlove-crosbyifournierv-1960-16d2bf10.wav,0.000000,20.000000,24000,1960,Ahmad Jamal,Ahmad Jamal
3,train,jamala-likesomeoneinlove-crosbyifournierv-1960-16d2bf10__00001,jamala-likesomeoneinlove-crosbyifournierv-1960-16d2bf10,Like Someone in Love,5,Ahmad Jamal / Ahmad Jamal,4,4,data/processed/jtd_group_cv_16/audio_24k_mono/jamala-likesomeoneinlove-crosbyifournierv-1960-16d2bf10.wav,10.000000,20.000000,24000,1960,Ahmad Jamal,Ahmad Jamal
3,train,jamala-likesomeoneinlove-crosbyifournierv-1960-16d2bf10__00002,jamala-likesomeoneinlove-crosbyifournierv-1960-16d2bf10,Like Someone in Love,5,Ahmad Jamal / Ahmad Jamal,4,4,data/processed/jtd_group_cv_16/audio_24k_mono/jamala-likesomeoneinlove-crosbyifournierv-1960-16d2bf10.wav,20.000000,20.000000,24000,1960,Ahmad Jamal,Ahmad Jamal
3,train,jamala-likesomeoneinlove-crosbyifournierv-1960-16d2bf10__00003,jamala-likesomeoneinlove-crosbyifournierv-1960-16d2bf10,Like Someone in Love,5,Ahmad Jamal / Ahmad Jamal,4,4,data/processed/jtd_group_cv_16/audio_24k_mono/jamala-likesomeoneinlove-crosbyifournierv-1960-16d2bf10.wav,30.000000,20.000000,24000,1960,Ahmad Jamal,Ahmad Jamal
